"WALLET_HISTORY_SEQ","WALLET_ID","USER_ID","GUBUN","SORT","COIN_ID","AMOUNT","BALANCE","REASON","REASON_DETAIL","REG_DATE","REG_USER","UP_DATE","UP_USER","USE_FLAG"
"30328","WL2020111600020","kmr26731","I","1","HSS","13014.21091997","13337.968367","송금","크립토출금요청","2020-12-04 00:26:19","kmr26731","2020-12-04 00:27:58","kmr26731","N"
"30327","WL2020092600006","hss02","O","1","HSS","50070","1388218.52099808","출금","출금신청","2020-12-04 00:05:40","hss02","2020-12-05 12:09:51","hss02","N"
"30326","WL2020071300982","pure01","O","3","HSS","4638.57750289","0.00343909","마이닝 해시파워 상품구매","마이닝 해시파워 상품구매","2020-12-03 23:59:00","pure01",\n,\n,"Y"
"30325","WL2020071300982","pure01","O","3","HSS","46385.77502899","4638.580942","마이닝 해시파워 상품구매","마이닝 해시파워 상품구매","2020-12-03 23:58:55","pure01","2020-12-03 23:59:00","pure01","N"
"30324","WL2020071300982","pure01","O","3","HSS","46385.77502899","51024.355971","마이닝 해시파워 상품구매","마이닝 해시파워 상품구매","2020-12-03 23:58:55","pure01","2020-12-03 23:58:55","pure01","N"
"30322","WL2020092600004","bitmain","I","6","HSS","4350.00000036","1228305.51267242","마이닝청산","마이닝청산","2020-12-03 23:58:46","bitmain","2020-12-03 23:58:46","bitmain","N"
"30323","WL2020092600004","bitmain","O","3","HSS","300000","928305.51267241","상품구매","상품구매","2020-12-03 23:58:46","bitmain","2020-12-06 08:10:41","bitmain","N"
"30321","WL2020071300982","pure01","I","0","HSS","97410.131","97410.131","입금","0xd50c248ec7739aa487fcc821672969f81c6fa7c47600cfe9a3ad2590191ccf14","2020-12-03 23:57:00","pure01","2020-12-03 23:58:55","pure01","N"
"30320","WL2020071300563","angel00a","O","3","HSS","4638.57750289","69.52598265","마이닝 해시파워 상품구매","마이닝 해시파워 상품구매","2020-12-03 22:40:38","angel00a",\n,\n,"Y"
"30318","WL2020071300563","angel00a","O","3","HSS","4638.57750289","9346.68098843","마이닝 해시파워 상품구매","마이닝 해시파워 상품구매","2020-12-03 22:40:38","angel00a","2020-12-03 22:40:38","angel00a","N"
"30319","WL2020071300563","angel00a","O","3","HSS","4638.57750289","4708.10348554","마이닝 해시파워 상품구매","마이닝 해시파워 상품구매","2020-12-03 22:40:38","angel00a","2020-12-03 22:40:38","angel00a","N"
"30317","WL2020071300563","angel00a","O","3","HSS","4638.57750289","13985.25849133","마이닝 해시파워 상품구매","마이닝 해시파워 상품구매","2020-12-03 22:40:38","angel00a","2020-12-03 22:40:38","angel00a","N"
"30315","WL2020071300563","angel00a","O","3","HSS","4638.57750289","23262.41349711","마이닝 해시파워 상품구매","마이닝 해시파워 상품구매","2020-12-03 22:40:38","angel00a","2020-12-03 22:40:38","angel00a","N"
"30316","WL2020071300563","angel00a","O","3","HSS","4638.57750289","18623.83599422","마이닝 해시파워 상품구매","마이닝 해시파워 상품구매","2020-12-03 22:40:38","angel00a","2020-12-03 22:40:38","angel00a","N"
"30314","WL2020071300563","angel00a","I","0","HSS","27900.991","27900.991","입금","0xd8ccf38ee22ddae9b4ac87e083d0202f358bc0a5e41fc89d8cf821767f09be6d","2020-12-03 22:39:00","angel00a","2020-12-03 22:40:38","angel00a","N"
"30311","WL2020100300002","kbs04","O","1","HSS","23170","5.52957753","출금","출금신청","2020-12-03 21:46:08","kbs04",\n,\n,"Y"
"30309","WL2020092800002","hssrich","I","6","HSS","6496.66666296","3587347.76262549","마이닝청산","마이닝청산","2020-12-03 21:36:43","hssrich","2020-12-03 21:36:43","hssrich","N"
"30310","WL2020092800002","hssrich","O","3","HSS","160000","3427347.76262549","상품구매","상품구매","2020-12-03 21:36:43","hssrich","2020-12-05 12:10:16","hssrich","N"
"30307","WL2020092600008","Alexander","I","6","HSS","5856.66666802","1855550.00000913","마이닝청산","마이닝청산","2020-12-03 21:35:44","Alexander","2020-12-03 21:35:44","Alexander","N"
"30308","WL2020092600008","Alexander","O","3","HSS","140000","1715550.00000913","상품구매","상품구매","2020-12-03 21:35:44","Alexander","2020-12-05 12:06:14","Alexander","N"
"30306","WL2020112800002","hsskinghss","O","3","HSS","220000","360000","상품구매","상품구매","2020-12-03 21:34:57","hsskinghss","2020-12-05 12:11:17","hsskinghss","N"
"30305","WL2020112600014","hssgaza","O","3","HSS","130000","1663240.00000198","상품구매","상품구매","2020-12-03 21:34:25","hssgaza","2020-12-05 12:06:55","hssgaza","N"
"30304","WL2020112600014","hssgaza","I","6","HSS","586.666667","1793240.00000198","마이닝청산","마이닝청산","2020-12-03 21:34:24","hssgaza","2020-12-03 21:34:25","hssgaza","N"
"30303","WL2020112000002","lsj0027","O","1","HSS","12100","19.84482439","출금","출금신청","2020-12-03 20:36:31","lsj0027","2020-12-05 14:54:04","lsj0027","N"
"30302","WL2020112300002","lje8552","O","1","HSS","10120","3.1923633","출금","출금신청","2020-12-03 20:35:06","lje8552","2020-12-04 20:44:50","lje8552","N"
"30301","WL2020083100018","jkc0995","O","1","HSS","12070","554.5700283","출금","출금신청","2020-12-03 20:06:21","jkc0995","2020-12-04 13:34:03","jkc0995","N"
"30300","WL2020071400052","jso001","O","3","HSS","10000","32.22599932","상품구매","상품구매","2020-12-03 19:48:25","jso001",\n,\n,"Y"
"30299","WL2020090100004","iyt7162","O","1","HSS","1070","449601.31648036","출금","출금신청","2020-12-03 19:01:36","iyt7162",\n,\n,"Y"
"30296","WL2020090100004","iyt7162","I","6","HSS","136.66666648","450671.31648036","마이닝청산","마이닝청산","2020-12-03 18:50:57","iyt7162","2020-12-03 19:01:36","iyt7162","N"
"30295","WL2020071301130","qqorrn","O","3","HSS","10000","8575.80049222","상품구매","상품구매","2020-12-03 18:44:27","qqorrn","2020-12-06 10:02:46","qqorrn","N"
"30294","WL2020071301130","qqorrn","I","6","HSS","1479.99999996","18575.80049222","마이닝청산","마이닝청산","2020-12-03 18:44:26","qqorrn","2020-12-03 18:44:27","qqorrn","N"
"30293","WL2020071301166","Playzzang","I","6","HSS","106.666667","4695.02155394","마이닝청산","마이닝청산","2020-12-03 18:39:41","Playzzang","2020-12-07 12:30:56","Playzzang","N"
"30292","WL2020071600076","Sultan1983","I","6","HSS","110","1306.90266926","마이닝청산","마이닝청산","2020-12-03 18:37:16","Sultan1983",\n,\n,"Y"
"30291","WL2020101500002","tpdnd2001","I","6","HSS","50","245.12409999","마이닝청산","마이닝청산","2020-12-03 18:23:36","tpdnd2001",\n,\n,"Y"
"30290","WL2020082300006","won002","I","6","HSS","586.6666664","6728.30656952","마이닝청산","마이닝청산","2020-12-03 17:40:37","won002","2020-12-04 13:34:03","won002","N"
"30289","WL2020071400204","cuy9223","I","6","HSS","203.33333296","1139.37784926","마이닝청산","마이닝청산","2020-12-03 17:33:14","cuy9223","2020-12-06 10:44:15","cuy9223","N"
"30288","WL2020080500004","ccc5150","I","6","HSS","126.6666667","127.41519063","마이닝청산","마이닝청산","2020-12-03 16:48:11","ccc5150",\n,\n,"Y"
"30287","WL2020082400006","egemberdi","O","1","HSS","11511.55","0.00999937","출금","출금신청","2020-12-03 16:42:47","egemberdi",\n,\n,"Y"
"30286","WL2020082400006","egemberdi","I","6","HSS","13.33333332","11511.55999937","마이닝청산","마이닝청산","2020-12-03 16:38:01","egemberdi","2020-12-03 16:42:47","egemberdi","N"
"30285","WL2020071300976","pmr7216","I","6","HSS","739.9999989","7154.16396422","마이닝청산","마이닝청산","2020-12-03 16:35:56","pmr7216","2020-12-08 02:08:37","pmr7216","N"
"30284","WL2020111700012","psh6396","I","1","HSS","9252.12027756","19874.37164357","송금","크립토출금요청","2020-12-03 16:15:28","psh6396","2020-12-07 01:16:26","psh6396","N"
"30283","WL2020071300618","blue002","O","1","HSS","24573","0.75224688","출금","출금신청","2020-12-03 16:01:09","blue002","2020-12-07 13:24:44","blue002","N"
"30282","WL2020071300660","hahyii","O","1","HSS","50070","33883.63898233","출금","출금신청","2020-12-03 15:55:12","hahyii","2020-12-07 07:52:34","hahyii","N"
"30281","WL2020083100010","jelddul5","O","1","HSS","35670","13.15709916","출금","출금신청","2020-12-03 15:53:30","jelddul5",\n,\n,"Y"
"30280","WL2020083100006","jelddul4","O","1","HSS","50070","37420.74222882","출금","출금신청","2020-12-03 15:52:43","jelddul4","2020-12-07 07:50:13","jelddul4","N"
"30279","WL2020083000024","jelddul3","O","1","HSS","50070","34645.24353806","출금","출금신청","2020-12-03 15:51:07","jelddul3","2020-12-07 07:45:59","jelddul3","N"
"30278","WL2020083000014","jelddul1","O","1","HSS","50070","78423.69981786","출금","출금신청","2020-12-03 15:50:11","jelddul1","2020-12-07 07:43:51","jelddul1","N"
"30277","WL2020082800004","jelddul","O","1","HSS","50070","34304.00530233","출금","출금신청","2020-12-03 15:49:03","jelddul","2020-12-07 07:47:58","jelddul","N"
"30276","WL2020091100008","dy9609202","O","1","HSS","31470","80.53847768","출금","출금신청","2020-12-03 15:47:52","dy9609202",\n,\n,"Y"
"30275","WL2020083100020","dy9609201","O","1","HSS","31470","83.62404646","출금","출금신청","2020-12-03 15:46:05","dy9609201",\n,\n,"Y"
"30274","WL2020082800016","dy9609200","O","1","HSS","40570","19.52528819","출금","출금신청","2020-12-03 15:45:00","dy9609200",\n,\n,"Y"
"30273","WL2020071400064","lickysixx","I","6","HSS","26.6666667","1156.69396465","마이닝청산","마이닝청산","2020-12-03 15:44:15","lickysixx",\n,\n,"Y"
"30272","WL2020091100010","park4818","O","1","HSS","41570","88.86830174","출금","출금신청","2020-12-03 15:42:29","park4818",\n,\n,"Y"
"30271","WL2020090400002","agnes","O","1","HSS","46170","38.47681187","출금","출금신청","2020-12-03 15:38:35","agnes","2020-12-07 18:02:22","agnes","N"
"30270","WL2020100700002","mayyun","O","1","HSS","50070","30260.35750949","출금","출금신청","2020-12-03 15:38:03","mayyun","2020-12-07 13:24:44","mayyun","N"
"30269","WL2020082800014","youbs1234","O","1","HSS","31570","14.39328572","출금","출금신청","2020-12-03 15:36:51","youbs1234","2020-12-07 18:02:22","youbs1234","N"
"30268","WL2020082800012","soon0509","O","1","HSS","31470","65.27024995","출금","출금신청","2020-12-03 15:35:22","soon0509","2020-12-07 18:02:22","soon0509","N"
"30267","WL2020071301096","abulfayz7","I","6","HSS","23.3333333","6741.81678797","마이닝청산","마이닝청산","2020-12-03 15:31:46","abulfayz7","2020-12-07 12:28:27","abulfayz7","N"
"30266","WL2020082600008","ain2222","O","1","HSS","50070","69917.16528776","출금","출금신청","2020-12-03 15:31:13","ain2222","2020-12-07 13:24:44","ain2222","N"
"30265","WL2020082600002","ain1111","O","1","HSS","50070","74849.26598569","출금","출금신청","2020-12-03 15:27:35","ain1111","2020-12-07 13:24:44","ain1111","N"
"30264","WL2020112600006","vishops1","O","1","HSS","50070","13883.30971291","출금","출금신청","2020-12-03 15:27:33","vishops1","2020-12-04 08:37:18","vishops1","N"
"30263","WL2020111600028","swh8880","O","1","HSS","50070","115605.62543858","출금","출금신청","2020-12-03 15:25:45","swh8880","2020-12-05 17:51:09","swh8880","N"
"30262","WL2020112600004","vishops","O","1","HSS","50070","26640.43634903","출금","출금신청","2020-12-03 15:25:37","vishops","2020-12-04 08:36:42","vishops","N"
"30261","WL2020071301260","kimryisin","I","6","HSS","1813.33333216","3896.19399142","마이닝청산","마이닝청산","2020-12-03 15:24:50","kimryisin",\n,\n,"Y"
"30256","WL2020091800045","kko2818","O","3","HSS","80000","3126.6273619","상품구매","상품구매","2020-12-03 15:16:08","kko2818",\n,\n,"Y"
"30255","WL2020091800045","kko2818","I","6","HSS","1924.99999928","83126.62736191","마이닝청산","마이닝청산","2020-12-03 15:16:07","kko2818","2020-12-03 15:16:08","kko2818","N"
"30254","WL2020081100022","kko2816","O","3","HSS","10000","2060.24351421","상품구매","상품구매","2020-12-03 15:14:53","kko2816",\n,\n,"Y"
"30253","WL2020081500026","Bigstone2","I","6","HSS","359.9999997","360.50580498","마이닝청산","마이닝청산","2020-12-03 15:14:46","Bigstone2",\n,\n,"Y"
"30252","WL2020081100022","kko2816","I","6","HSS","4509.99999894","12060.24351421","마이닝청산","마이닝청산","2020-12-03 15:14:14","kko2816","2020-12-03 15:14:53","kko2816","N"
"30251","WL2020081500024","Bigstone1","I","6","HSS","319.9999998","320.69786403","마이닝청산","마이닝청산","2020-12-03 15:14:08","Bigstone1","2020-12-04 23:18:42","Bigstone1","N"
"30250","WL2020073100024","kko9259","O","3","HSS","10000","4151.63594817","상품구매","상품구매","2020-12-03 15:13:34","kko9259",\n,\n,"Y"
"30249","WL2020081400002","Bigstone","I","6","HSS","2576.6666688","9497.26989589","마이닝청산","마이닝청산","2020-12-03 15:13:09","Bigstone","2020-12-04 23:13:54","Bigstone","N"
"30248","WL2020071400052","jso001","I","0","HSS","9110.991","10032.22599932","입금","0xdb2c2dfb7fc103f949e6410c1fd117a22e1f689cd42bea3f4c7563c84af820d3","2020-12-03 15:06:00","jso001","2020-12-03 19:48:25","jso001","N"
"30247","WL2020073100024","kko9259","I","6","HSS","3973.33333261","14151.63594818","마이닝청산","마이닝청산","2020-12-03 15:03:47","kko9259","2020-12-03 15:13:34","kko9259","N"
"30246","WL2020071301098","ksh1596","O","1","HSS","50070","43428.93018412","출금","출금신청","2020-12-03 15:00:18","ksh1596","2020-12-04 10:32:49","ksh1596","N"
"30245","WL2020112900002","pol99","I","1","HSS","9202.45398773","9202.45398773","송금","크립토출금요청","2020-12-03 15:00:12","pol99","2020-12-04 14:51:58","pol99","N"
"30243","WL2020071301098","ksh1596","I","6","HSS","12739.9999794","93498.93018412","마이닝청산","마이닝청산","2020-12-03 14:59:44","ksh1596","2020-12-03 15:00:18","ksh1596","N"
"30242","WL2020071400052","jso001","I","6","HSS","200","921.23499932","마이닝청산","마이닝청산","2020-12-03 14:52:03","jso001",\n,\n,"N"
"30241","WL2020071400080","jso004","I","6","HSS","1486.66666572","2439.18141214","마이닝청산","마이닝청산","2020-12-03 14:51:36","jso004",\n,\n,"Y"
"30240","WL2020111600018","boss001","O","1","HSS","50070","226627.92326102","출금","출금신청","2020-12-03 14:47:53","boss001","2020-12-04 09:49:45","boss001","N"
"30206","WL2020082800008","in01777","I","2","HSS","62761.50627615","135429.59909258","입금","USD 상품 전송","2020-12-03 14:46:16","in01777","2020-12-07 18:02:22","in01777","N"
"30221","WL2020101300010","gohss1000","I","2","HSS","25859.40203685","65393.58828395","입금","USD 상품 전송","2020-12-03 14:46:16","gohss1000","2020-12-06 14:03:24","gohss1000","N"
"30205","WL2020083100006","jelddul4","I","2","HSS","83822.29673093","87490.74222882","입금","USD 상품 전송","2020-12-03 14:46:16","jelddul4","2020-12-03 15:52:43","jelddul4","N"
"30226","WL2020101500006","hss5000","I","2","HSS","9338.53579365","79642.21971539","입금","USD 상품 전송","2020-12-03 14:46:16","hss5000",\n,\n,"Y"
"30207","WL2020090400002","agnes","I","2","HSS","46121.5932914","46208.47681187","입금","USD 상품 전송","2020-12-03 14:46:16","agnes","2020-12-03 15:38:35","agnes","N"
"30227","WL2020101500004","hss1000","I","2","HSS","9315.49691084","81679.58648471","입금","USD 상품 전송","2020-12-03 14:46:16","hss1000",\n,\n,"Y"
"30201","WL2020083100030","gongdong7","I","2","HSS","8424.5998315","548353.61246242","입금","USD 상품 전송","2020-12-03 14:46:16","gongdong7","2020-12-03 14:46:16","gongdong7","N"
"30203","WL2020082600008","ain2222","I","2","HSS","16666.66666666","119987.16528776","입금","USD 상품 전송","2020-12-03 14:46:16","ain2222","2020-12-03 15:31:13","ain2222","N"
"30197","WL2020100800012","jj2020","I","2","HSS","40568.79966541","78392.56074144","입금","USD 상품 전송","2020-12-03 14:46:16","jj2020","2020-12-05 00:06:46","jj2020","N"
"30229","WL2020100700002","mayyun","I","2","HSS","33003.30033002","80330.35750949","입금","USD 상품 전송","2020-12-03 14:46:16","mayyun","2020-12-03 15:38:03","mayyun","N"
"30202","WL2020071300618","blue002","I","2","HSS","24573.53612352","24573.75224689","입금","USD 상품 전송","2020-12-03 14:46:16","blue002","2020-12-03 16:01:09","blue002","N"
"30214","WL2020100300002","kbs04","I","2","HSS","23138.4097602","23175.52957753","입금","USD 상품 전송","2020-12-03 14:46:16","kbs04","2020-12-03 21:46:08","kbs04","N"
"30211","WL2020083100016","collaboration0831","I","2","HSS","8385.7442348","237069.38165109","입금","USD 상품 전송","2020-12-03 14:46:16","collaboration0831","2020-12-04 02:12:17","collaboration0831","N"
"30230","WL2020083000012","jhn02","I","2","HSS","8710.80139372","497274.7698477","입금","USD 상품 전송","2020-12-03 14:46:16","jhn02","2020-12-04 13:34:03","jhn02","N"
"30204","WL2020082600002","ain1111","I","2","HSS","8410.42893186","116147.33616113","입금","USD 상품 전송","2020-12-03 14:46:16","ain1111","2020-12-03 14:46:16","ain1111","N"
"30224","WL2020083100018","jkc0995","I","2","HSS","12345.67901234","12624.57002831","입금","USD 상품 전송","2020-12-03 14:46:16","jkc0995","2020-12-03 20:06:21","jkc0995","N"
"30237","WL2020082800012","soon0509","I","2","HSS","26350.46113306","31535.27024996","입금","USD 상품 전송","2020-12-03 14:46:16","soon0509","2020-12-03 15:35:22","soon0509","N"
"30239","WL2020091600004","sho1967","I","2","HSS","9057.97101449","26382.06402482","입금","USD 상품 전송","2020-12-03 14:46:16","sho1967","2020-12-04 13:34:03","sho1967","N"
"30223","WL2020101500014","tophss","I","2","HSS","34475.77408303","66326.65491034","입금","USD 상품 전송","2020-12-03 14:46:16","tophss","2020-12-06 14:05:57","tophss","N"
"30199","WL2020091800045","kko2818","I","2","HSS","25146.68901927","81201.62736263","입금","USD 상품 전송","2020-12-03 14:46:16","kko2818","2020-12-03 15:16:07","kko2818","N"
"30210","WL2020082800004","jelddul","I","2","HSS","84281.5002107","84374.00530233","입금","USD 상품 전송","2020-12-03 14:46:16","jelddul","2020-12-03 15:49:03","jelddul","N"
"30208","WL2020083000024","jelddul3","I","2","HSS","84245.99831508","84715.24353806","입금","USD 상품 전송","2020-12-03 14:46:16","jelddul3","2020-12-03 15:51:07","jelddul3","N"
"30212","WL2020071300660","hahyii","I","2","HSS","83857.442348","83953.63898234","입금","USD 상품 전송","2020-12-03 14:46:16","hahyii","2020-12-03 15:55:12","hahyii","N"
"30200","WL2020083000012","jhn02","I","2","HSS","8424.5998315","488563.96845398","입금","USD 상품 전송","2020-12-03 14:46:16","jhn02","2020-12-03 14:46:16","jhn02","N"
"30215","WL2020081200002","momo71","I","2","HSS","42194.092827","49133.01619337","입금","USD 상품 전송","2020-12-03 14:46:16","momo71","2020-12-07 13:24:44","momo71","N"
"30196","WL2020102100002","won007","I","2","HSS","16282.96358308","26442.15951568","입금","USD 상품 전송","2020-12-03 14:46:16","won007","2020-12-05 00:06:23","won007","N"
"30213","WL2020091600004","sho1967","I","2","HSS","8410.42893186","17324.09301034","입금","USD 상품 전송","2020-12-03 14:46:16","sho1967","2020-12-03 14:46:16","sho1967","N"
"30217","WL2020082700002","nis8010","I","2","HSS","42211.90375685","89221.992517","입금","USD 상품 전송","2020-12-03 14:46:16","nis8010","2020-12-07 13:24:44","nis8010","N"
"30228","WL2020101500008","hss10000","I","2","HSS","9315.48587099","79970.53459831","입금","USD 상품 전송","2020-12-03 14:46:16","hss10000",\n,\n,"Y"
"30216","WL2020082700004","nis8011","I","2","HSS","42176.29692113","89312.13300562","입금","USD 상품 전송","2020-12-03 14:46:16","nis8011","2020-12-07 13:24:44","nis8011","N"
"30220","WL2020082800018","won003","I","2","HSS","69005.3285968","69846.40851024","입금","USD 상품 전송","2020-12-03 14:46:16","won003","2020-12-07 10:46:33","won003","N"
"30231","WL2020083100030","gongdong7","I","2","HSS","8714.59694989","557068.20941231","입금","USD 상품 전송","2020-12-03 14:46:16","gongdong7","2020-12-04 13:34:03","gongdong7","N"
"30218","WL2020102000002","won006","I","2","HSS","35254.08348457","41786.14662004","입금","USD 상품 전송","2020-12-03 14:46:16","won006","2020-12-07 13:24:44","won006","N"
"30236","WL2020082800014","youbs1234","I","2","HSS","26350.46113306","31584.39328572","입금","USD 상품 전송","2020-12-03 14:46:16","youbs1234","2020-12-03 15:36:51","youbs1234","N"
"30235","WL2020082800016","dy9609200","I","2","HSS","39525.6916996","40589.52528819","입금","USD 상품 전송","2020-12-03 14:46:16","dy9609200","2020-12-03 15:45:00","dy9609200","N"
"30238","WL2020082600002","ain1111","I","2","HSS","8771.92982456","124919.26598569","입금","USD 상품 전송","2020-12-03 14:46:16","ain1111","2020-12-03 15:27:35","ain1111","N"
"30209","WL2020083000014","jelddul1","I","2","HSS","92281.87919463","128493.69981786","입금","USD 상품 전송","2020-12-03 14:46:16","jelddul1","2020-12-03 15:50:11","jelddul1","N"
"30232","WL2020091100010","park4818","I","2","HSS","41630.14899211","41658.86830174","입금","USD 상품 전송","2020-12-03 14:46:16","park4818","2020-12-03 15:42:29","park4818","N"
"30225","WL2020071300646","gong77","I","2","HSS","34481.07463321","67461.7522365","입금","USD 상품 전송","2020-12-03 14:46:16","gong77","2020-12-06 12:37:42","gong77","N"
"30234","WL2020083100020","dy9609201","I","2","HSS","26338.89376646","31553.62404646","입금","USD 상품 전송","2020-12-03 14:46:16","dy9609201","2020-12-03 15:46:05","dy9609201","N"
"30222","WL2020101600004","hssgo1000","I","2","HSS","25859.39462788","66428.99196467","입금","USD 상품 전송","2020-12-03 14:46:16","hssgo1000","2020-12-06 14:04:59","hssgo1000","N"
